station,date,tmpf,relh,sped,mslp,p01i,vsby,gust_mph,skyc1,skyc2,skyc3
BDL,2017-01-01 00:10:00,,,11.5,,,10.0,,OVC,M,M
BDL,2017-01-01 00:15:00,,,11.5,,,10.0,,OVC,M,M
BDL,2017-01-01 00:20:00,,,13.8,,,10.0,,OVC,M,M
BDL,2017-01-01 00:25:00,,,11.5,,,10.0,,OVC,M,M
BDL,2017-01-01 00:30:00,,,14.95,,,10.0,,OVC,M,M
BDL,2017-01-01 00:35:00,,,,,,10.0,,SCT,OVC,M
BDL,2017-01-01 00:40:00,,,,,,10.0,,BKN,OVC,M
BDL,2017-01-01 00:45:00,,,14.95,,,10.0,,BKN,OVC,M
BDL,2017-01-01 00:51:00,41.0,64.63,14.95,1013.2,0.0,10.0,,BKN,BKN,OVC
BDL,2017-01-01 00:55:00,,,11.5,,,10.0,,OVC,M,M
BDL,2017-01-01 01:10:00,,,,,,10.0,23.0,FEW,OVC,M
BDL,2017-01-01 01:15:00,,,16.1,,,10.0,21.85,SCT,OVC,M
BDL,2017-01-01 01:20:00,,,17.25,,,10.0,,SCT,OVC,M
BDL,2017-01-01 01:25:00,,,,,,9.0,,BKN,OVC,M
BDL,2017-01-01 01:27:00,39.0,75.75,16.1,,0.0,9.0,29.9,BKN,OVC,M
BDL,2017-01-01 01:50:00,,,17.25,,0.01,10.0,,FEW,BKN,OVC
BDL,2017-01-01 01:51:00,37.9,79.08,17.25,1013.0,0.02,10.0,21.85,FEW,BKN,OVC
BDL,2017-01-01 01:55:00,,,,,,10.0,,OVC,M,M
BDL,2017-01-01 02:00:00,,,9.2,,,10.0,,FEW,OVC,M
BDL,2017-01-01 02:15:00,,,9.2,,,10.0,,OVC,M,M
BDL,2017-01-01 02:20:00,,,6.9,,,10.0,,OVC,M,M
BDL,2017-01-01 02:25:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-01 02:32:00,36.0,85.23,3.45,,0.0,10.0,,FEW,BKN,OVC
BDL,2017-01-01 02:40:00,,,5.75,,,10.0,,SCT,BKN,OVC
BDL,2017-01-01 02:45:00,,,5.75,,,10.0,,SCT,BKN,OVC
BDL,2017-01-01 02:50:00,,,5.75,,,10.0,,BKN,BKN,OVC
BDL,2017-01-01 02:51:00,37.0,81.93,6.9,1012.1,0.0,10.0,,SCT,BKN,OVC
BDL,2017-01-01 03:00:00,,,6.9,,0.01,10.0,,FEW,SCT,OVC
BDL,2017-01-01 03:05:00,,,5.75,,0.01,10.0,,FEW,BKN,OVC
BDL,2017-01-01 03:10:00,,,5.75,,0.01,10.0,,SCT,BKN,OVC
BDL,2017-01-01 03:15:00,,,5.75,,0.01,10.0,,BKN,BKN,OVC
BDL,2017-01-01 03:25:00,,,4.6,,0.01,10.0,,OVC,M,M
BDL,2017-01-01 03:35:00,,,4.6,,0.01,10.0,,OVC,M,M
BDL,2017-01-01 03:40:00,,,11.5,,0.01,10.0,17.25,OVC,M,M
BDL,2017-01-01 03:45:00,,,9.2,,0.01,10.0,,OVC,M,M
BDL,2017-01-01 03:51:00,37.0,81.93,10.35,1012.0,0.01,10.0,,BKN,OVC,M
BDL,2017-01-01 04:00:00,,,10.35,,,10.0,,BKN,OVC,M
BDL,2017-01-01 04:15:00,,,10.35,,,10.0,,FEW,OVC,M
BDL,2017-01-01 04:20:00,,,10.35,,,10.0,,OVC,M,M
BDL,2017-01-01 04:35:00,,,8.05,,,10.0,,OVC,M,M
BDL,2017-01-01 04:40:00,,,6.9,,,10.0,,OVC,M,M
BDL,2017-01-01 04:45:00,,,8.05,,,10.0,,OVC,M,M
BDL,2017-01-01 04:51:00,37.0,75.56,8.05,1011.2,0.0,10.0,,OVC,M,M
BDL,2017-01-01 05:00:00,,,8.05,,,10.0,,OVC,M,M
BDL,2017-01-01 05:20:00,,,10.35,,,10.0,,BKN,OVC,M
BDL,2017-01-01 05:25:00,,,12.65,,0.0001,10.0,,BKN,OVC,M
BDL,2017-01-01 05:30:00,,,11.5,,,10.0,,BKN,OVC,M
BDL,2017-01-01 05:40:00,,,10.35,,,10.0,,BKN,OVC,M
BDL,2017-01-01 05:51:00,37.0,75.56,13.8,1011.4,0.0,10.0,,BKN,OVC,M
BDL,2017-01-01 06:10:00,,,9.2,,,10.0,,BKN,OVC,M
BDL,2017-01-01 06:15:00,,,9.2,,0.0001,10.0,,BKN,OVC,M
BDL,2017-01-01 06:25:00,,,8.05,,,10.0,,BKN,OVC,M
BDL,2017-01-01 06:30:00,,,9.2,,,10.0,,BKN,OVC,M
BDL,2017-01-01 06:35:00,,,11.5,,,10.0,,BKN,OVC,M
BDL,2017-01-01 06:45:00,,,9.2,,0.01,10.0,,OVC,M,M
BDL,2017-01-01 06:50:00,,,6.9,,0.01,10.0,,BKN,OVC,M
BDL,2017-01-01 06:51:00,36.0,81.53,5.75,1011.8,0.01,10.0,,BKN,OVC,M
BDL,2017-01-01 07:00:00,,,9.2,,,10.0,,SCT,OVC,M
BDL,2017-01-01 07:20:00,,,10.35,,,10.0,,OVC,M,M
BDL,2017-01-01 07:25:00,,,12.65,,,10.0,,FEW,OVC,M
BDL,2017-01-01 07:35:00,,,11.5,,,10.0,,BKN,OVC,M
BDL,2017-01-01 07:40:00,,,11.5,,,10.0,,BKN,OVC,M
BDL,2017-01-01 07:50:00,,,11.5,,,10.0,,BKN,OVC,M
BDL,2017-01-01 07:51:00,36.0,81.53,11.5,1011.8,0.0,10.0,,BKN,OVC,M
BDL,2017-01-01 07:55:00,,,10.35,,,10.0,,BKN,OVC,M
BDL,2017-01-01 08:05:00,,,10.35,,,10.0,,SCT,BKN,OVC
BDL,2017-01-01 08:10:00,,,12.65,,,10.0,,FEW,BKN,OVC
BDL,2017-01-01 08:20:00,,,11.5,,,10.0,,BKN,OVC,M
BDL,2017-01-01 08:30:00,,,10.35,,,10.0,,SCT,BKN,BKN
BDL,2017-01-01 08:50:00,,,8.05,,,10.0,,BKN,BKN,M
BDL,2017-01-01 08:51:00,36.0,78.6,8.05,1012.0,0.0,10.0,,BKN,BKN,OVC
BDL,2017-01-01 09:05:00,,,9.2,,,10.0,,BKN,BKN,M
BDL,2017-01-01 09:45:00,,,12.65,,,10.0,,BKN,M,M
BDL,2017-01-01 09:50:00,,,11.5,,,10.0,,SCT,SCT,M
BDL,2017-01-01 09:51:00,36.0,78.6,11.5,1012.2,0.0,10.0,,SCT,SCT,M
BDL,2017-01-01 09:55:00,,,11.5,,,10.0,,FEW,M,M
BDL,2017-01-01 10:20:00,,,8.05,,,10.0,,CLR,M,M
BDL,2017-01-01 10:25:00,,,9.2,,,10.0,,CLR,M,M
BDL,2017-01-01 10:30:00,,,9.2,,,10.0,,CLR,M,M
BDL,2017-01-01 10:40:00,,,9.2,,,10.0,,CLR,M,M
BDL,2017-01-01 10:51:00,34.0,81.37,6.9,1013.3,0.0,10.0,,FEW,M,M
BDL,2017-01-01 10:55:00,,,6.9,,,10.0,,CLR,M,M
BDL,2017-01-01 11:05:00,,,6.9,,,10.0,,CLR,M,M
BDL,2017-01-01 11:20:00,,,6.9,,,10.0,,CLR,M,M
BDL,2017-01-01 11:25:00,,,6.9,,,10.0,,CLR,M,M
BDL,2017-01-01 11:35:00,,,6.9,,,10.0,,CLR,M,M
BDL,2017-01-01 11:50:00,,,5.75,,,10.0,,FEW,M,M
BDL,2017-01-01 11:51:00,33.1,78.03,5.75,1014.8,0.0,10.0,,FEW,FEW,M
BDL,2017-01-01 11:55:00,,,5.75,,,10.0,,CLR,M,M
BDL,2017-01-01 12:15:00,,,6.9,,,10.0,,FEW,BKN,M
BDL,2017-01-01 12:40:00,,,0.0,,,10.0,,BKN,OVC,M
BDL,2017-01-01 12:50:00,,,4.6,,,10.0,,FEW,BKN,BKN
BDL,2017-01-01 12:51:00,35.1,75.06,4.6,1016.0,0.0,10.0,,FEW,BKN,BKN
BDL,2017-01-01 12:55:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-01 13:00:00,,,3.45,,,10.0,,OVC,M,M
BDL,2017-01-01 13:05:00,,,0.0,,,10.0,,OVC,M,M
BDL,2017-01-01 13:10:00,,,0.0,,,10.0,,OVC,M,M
BDL,2017-01-01 13:15:00,,,3.45,,,10.0,,OVC,M,M
BDL,2017-01-01 13:30:00,,,3.45,,,10.0,,BKN,M,M
BDL,2017-01-01 13:40:00,,,0.0,,,10.0,,BKN,M,M
BDL,2017-01-01 13:50:00,,,4.6,,,10.0,,FEW,BKN,BKN
BDL,2017-01-01 13:51:00,37.0,72.24,5.75,1017.6,0.0,10.0,,FEW,BKN,BKN
BDL,2017-01-01 13:55:00,,,8.05,,,10.0,,BKN,M,M
BDL,2017-01-01 14:00:00,,,6.9,,,10.0,,BKN,M,M
BDL,2017-01-01 14:10:00,,,8.05,,,10.0,,BKN,M,M
BDL,2017-01-01 14:25:00,,,9.2,,,10.0,,FEW,M,M
BDL,2017-01-01 14:30:00,,,11.5,,,10.0,,FEW,M,M
BDL,2017-01-01 14:35:00,,,11.5,,,10.0,,CLR,M,M
BDL,2017-01-01 14:40:00,,,12.65,,,10.0,,CLR,M,M
BDL,2017-01-01 14:50:00,,,12.65,,,10.0,,FEW,SCT,SCT
BDL,2017-01-01 14:51:00,39.9,54.9,14.95,1019.4,0.0,10.0,20.7,FEW,SCT,SCT
BDL,2017-01-01 15:00:00,,,,,,10.0,,CLR,M,M
BDL,2017-01-01 15:05:00,,,,,,10.0,,CLR,M,M
BDL,2017-01-01 15:15:00,,,,,,10.0,,CLR,M,M
BDL,2017-01-01 15:20:00,,,,,,10.0,,CLR,M,M
BDL,2017-01-01 15:25:00,,,,,,10.0,,CLR,M,M
BDL,2017-01-01 15:30:00,,,,,,10.0,,CLR,M,M
BDL,2017-01-01 15:35:00,,,,,,10.0,,CLR,M,M
BDL,2017-01-01 15:51:00,42.1,42.62,21.85,1020.0,0.0,10.0,26.45,FEW,FEW,M
BDL,2017-01-01 16:05:00,,,,,,10.0,,CLR,M,M
BDL,2017-01-01 16:15:00,,,,,,10.0,,CLR,M,M
BDL,2017-01-01 16:20:00,,,,,,10.0,,CLR,M,M
BDL,2017-01-01 16:25:00,,,12.65,,,10.0,,CLR,M,M
BDL,2017-01-01 16:35:00,,,,,,10.0,,CLR,M,M
BDL,2017-01-01 16:45:00,,,13.8,,,10.0,21.85,CLR,M,M
BDL,2017-01-01 16:51:00,44.1,39.47,18.4,1020.4,0.0,10.0,25.3,SCT,M,M
BDL,2017-01-01 16:55:00,,,,,,10.0,,CLR,M,M
BDL,2017-01-01 17:20:00,,,,,,10.0,,CLR,M,M
BDL,2017-01-01 17:25:00,,,17.25,,,10.0,,CLR,M,M
BDL,2017-01-01 17:35:00,,,11.5,,,10.0,,CLR,M,M
BDL,2017-01-01 17:51:00,43.0,37.81,19.55,1021.0,0.0,10.0,27.6,FEW,M,M
BDL,2017-01-01 17:55:00,,,,,,10.0,,CLR,M,M
BDL,2017-01-01 18:30:00,,,14.95,,,10.0,,CLR,M,M
BDL,2017-01-01 18:51:00,43.0,39.29,14.95,1021.9,0.0,10.0,20.7,FEW,M,M
BDL,2017-01-01 18:55:00,,,9.2,,,10.0,,CLR,M,M
BDL,2017-01-01 19:25:00,,,11.5,,,10.0,,CLR,M,M
BDL,2017-01-01 19:45:00,,,9.2,,,10.0,,CLR,M,M
BDL,2017-01-01 19:51:00,43.0,39.29,9.2,1023.2,0.0,10.0,,FEW,M,M
BDL,2017-01-01 19:55:00,,,10.35,,,10.0,,CLR,M,M
BDL,2017-01-01 20:00:00,,,12.65,,,10.0,,CLR,M,M
BDL,2017-01-01 20:15:00,,,13.8,,,10.0,,CLR,M,M
BDL,2017-01-01 20:30:00,,,11.5,,,10.0,,CLR,M,M
BDL,2017-01-01 20:35:00,,,9.2,,,10.0,,CLR,M,M
BDL,2017-01-01 20:40:00,,,8.05,,,10.0,,CLR,M,M
BDL,2017-01-01 20:45:00,,,8.05,,,10.0,,CLR,M,M
BDL,2017-01-01 20:50:00,,,10.35,,,10.0,,FEW,M,M
BDL,2017-01-01 20:51:00,41.0,42.44,11.5,1024.4,0.0,10.0,,FEW,M,M
BDL,2017-01-01 20:55:00,,,9.2,,,10.0,,CLR,M,M
BDL,2017-01-01 21:00:00,,,11.5,,,10.0,,CLR,M,M
BDL,2017-01-01 21:10:00,,,9.2,,,10.0,,CLR,M,M
BDL,2017-01-01 21:20:00,,,8.05,,,10.0,,CLR,M,M
BDL,2017-01-01 21:35:00,,,6.9,,,10.0,,CLR,M,M
BDL,2017-01-01 21:45:00,,,6.9,,,10.0,,CLR,M,M
BDL,2017-01-01 21:51:00,37.9,47.89,6.9,1025.8,0.0,10.0,,CLR,M,M
BDL,2017-01-01 21:55:00,,,6.9,,,10.0,,CLR,M,M
BDL,2017-01-01 22:00:00,,,8.05,,,10.0,,CLR,M,M
BDL,2017-01-01 22:10:00,,,6.9,,,10.0,,CLR,M,M
BDL,2017-01-01 22:50:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-01 22:51:00,33.1,57.93,3.45,1027.2,0.0,10.0,,CLR,M,M
BDL,2017-01-01 22:55:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-01 23:00:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-01 23:05:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-01 23:10:00,,,5.75,,,10.0,,CLR,M,M
BDL,2017-01-01 23:20:00,,,6.9,,,10.0,,CLR,M,M
BDL,2017-01-01 23:45:00,,,6.9,,,10.0,,CLR,M,M
BDL,2017-01-01 23:51:00,30.9,66.34,6.9,1028.0,0.0,10.0,,CLR,M,M
BDL,2017-01-02 00:00:00,,,8.05,,,10.0,,CLR,M,M
BDL,2017-01-02 00:10:00,,,6.9,,,10.0,,CLR,M,M
BDL,2017-01-02 00:30:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 00:35:00,,,5.75,,,10.0,,CLR,M,M
BDL,2017-01-02 00:50:00,,,5.75,,,10.0,,CLR,M,M
BDL,2017-01-02 00:51:00,34.0,58.56,6.9,1028.9,0.0,10.0,,CLR,M,M
BDL,2017-01-02 00:55:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 01:05:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 01:15:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 01:20:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 01:30:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 01:35:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 01:40:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 01:51:00,30.0,68.81,0.0,1030.0,0.0,10.0,,CLR,M,M
BDL,2017-01-02 01:55:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 02:00:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 02:15:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 02:20:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 02:25:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 02:50:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 02:51:00,27.0,74.25,3.45,1031.0,0.0,10.0,,CLR,M,M
BDL,2017-01-02 03:15:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 03:51:00,28.0,74.67,0.0,1031.5,0.0,10.0,,CLR,M,M
BDL,2017-01-02 04:05:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 04:10:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 04:20:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 04:30:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 04:35:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 04:40:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 04:50:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 04:51:00,25.0,80.66,0.0,1031.5,0.0,10.0,,SCT,M,M
BDL,2017-01-02 05:00:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 05:10:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 05:15:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 05:20:00,,,5.75,,,10.0,,CLR,M,M
BDL,2017-01-02 05:30:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 05:40:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 05:50:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 05:51:00,24.1,83.75,0.0,1031.5,0.0,10.0,,BKN,M,M
BDL,2017-01-02 06:10:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 06:20:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 06:25:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 06:30:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 06:40:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 06:45:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 06:50:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 06:51:00,24.1,80.59,0.0,1032.1,0.0,10.0,,BKN,M,M
BDL,2017-01-02 06:55:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 07:05:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 07:10:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 07:20:00,,,5.75,,,10.0,,CLR,M,M
BDL,2017-01-02 07:30:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 07:40:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 07:50:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 07:51:00,24.1,83.75,0.0,1032.6,0.0,10.0,,BKN,M,M
BDL,2017-01-02 07:55:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 08:00:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 08:10:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 08:20:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 08:40:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 08:50:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 08:51:00,21.9,88.4,4.6,1032.7,0.0,10.0,,SCT,M,M
BDL,2017-01-02 09:00:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 09:05:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 09:10:00,,,5.75,,,10.0,,CLR,M,M
BDL,2017-01-02 09:20:00,,,8.05,,,10.0,,CLR,M,M
BDL,2017-01-02 09:25:00,,,10.35,,,10.0,,CLR,M,M
BDL,2017-01-02 09:30:00,,,9.2,,,10.0,,CLR,M,M
BDL,2017-01-02 09:35:00,,,6.9,,,10.0,,CLR,M,M
BDL,2017-01-02 09:40:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 09:45:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 09:50:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 09:51:00,21.9,88.4,0.0,1032.1,0.0,10.0,,SCT,M,M
BDL,2017-01-02 09:55:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 10:00:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 10:05:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 10:10:00,,,5.75,,,10.0,,CLR,M,M
BDL,2017-01-02 10:15:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 10:20:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 10:25:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 10:35:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 10:40:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 10:45:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 10:51:00,23.0,80.85,0.0,1032.6,0.0,10.0,,FEW,BKN,M
BDL,2017-01-02 10:55:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 11:15:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 11:20:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 11:25:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 11:30:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 11:35:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 11:40:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 11:45:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 11:50:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 11:51:00,25.0,80.66,3.45,1033.6,0.0,10.0,,BKN,BKN,M
BDL,2017-01-02 11:55:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 12:10:00,,,5.75,,,10.0,,CLR,M,M
BDL,2017-01-02 12:15:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 12:20:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 12:25:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 12:30:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 12:35:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 12:45:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 12:51:00,25.0,80.66,0.0,1033.7,0.0,10.0,,SCT,BKN,M
BDL,2017-01-02 12:55:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 13:15:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 13:25:00,,,0.0,,,10.0,,CLR,M,M
BDL,2017-01-02 13:51:00,27.0,77.8,4.6,1034.4,0.0,10.0,,FEW,BKN,BKN
BDL,2017-01-02 13:55:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 14:05:00,,,5.75,,,10.0,,CLR,M,M
BDL,2017-01-02 14:15:00,,,5.75,,,10.0,,CLR,M,M
BDL,2017-01-02 14:25:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 14:35:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 14:45:00,,,3.45,,,10.0,,CLR,M,M
BDL,2017-01-02 14:51:00,28.0,81.25,3.45,1035.2,0.0,10.0,,FEW,BKN,BKN
BDL,2017-01-02 14:55:00,,,4.6,,,10.0,,CLR,M,M
BDL,2017-01-02 15:15:00,,,4.6,,,10.0,,BKN,M,M
BDL,2017-01-02 15:25:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 15:30:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 15:45:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 15:51:00,30.0,74.87,5.75,1035.0,0.0,10.0,,BKN,BKN,OVC
BDL,2017-01-02 15:55:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 16:05:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 16:15:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 16:20:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 16:25:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 16:30:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 16:35:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 16:45:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 16:51:00,32.0,72.3,4.6,1033.9,0.0,10.0,,BKN,BKN,M
BDL,2017-01-02 16:55:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 17:05:00,,,3.45,,,10.0,,OVC,M,M
BDL,2017-01-02 17:15:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 17:25:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 17:30:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 17:35:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 17:40:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 17:45:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 17:50:00,,,5.75,,,10.0,,BKN,M,M
BDL,2017-01-02 17:51:00,33.1,69.17,5.75,1033.0,0.0,10.0,,BKN,OVC,M
BDL,2017-01-02 17:55:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 18:00:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 18:05:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 18:10:00,,,3.45,,,10.0,,OVC,M,M
BDL,2017-01-02 18:15:00,,,3.45,,,10.0,,OVC,M,M
BDL,2017-01-02 18:20:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 18:25:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 18:30:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 18:35:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 18:40:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 18:45:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 18:50:00,,,5.75,,,10.0,,BKN,M,M
BDL,2017-01-02 18:51:00,33.1,69.17,6.9,1032.3,0.0,10.0,,BKN,OVC,M
BDL,2017-01-02 18:55:00,,,6.9,,,10.0,,OVC,M,M
BDL,2017-01-02 19:00:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 19:05:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 19:10:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 19:15:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 19:20:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 19:25:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 19:30:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 19:35:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 19:45:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 19:50:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 19:51:00,34.0,66.72,5.75,1032.3,0.0,10.0,,OVC,M,M
BDL,2017-01-02 19:55:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 20:05:00,,,6.9,,,10.0,,OVC,M,M
BDL,2017-01-02 20:20:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 20:25:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 20:30:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 20:35:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 20:40:00,,,5.75,,,10.0,,OVC,M,M
BDL,2017-01-02 20:45:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 20:51:00,34.0,66.72,4.6,1032.1,0.0,10.0,,OVC,M,M
BDL,2017-01-02 20:55:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 21:00:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 21:05:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 21:20:00,,,6.9,,,10.0,,OVC,M,M
BDL,2017-01-02 21:25:00,,,4.6,,,10.0,,OVC,M,M
BDL,2017-01-02 21:35:00,,,5.75,,,10.0,,OVC,M,M
