station,date,tmpf,relh,sped,mslp,p01i,vsby,gust_mph,skyc1,skyc2,skyc3
BID,2017-01-01 00:05:00,,,,,,,,M,M,M
BID,2017-01-01 00:10:00,,,,,,,,M,M,M
BID,2017-01-01 00:15:00,,,,,,,,M,M,M
BID,2017-01-01 00:20:00,,,,,,,,M,M,M
BID,2017-01-01 00:25:00,,,,,,,,M,M,M
BID,2017-01-01 00:30:00,,,,,,,,M,M,M
BID,2017-01-01 00:35:00,,,,,,,,M,M,M
BID,2017-01-01 00:40:00,,,,,,,,M,M,M
BID,2017-01-01 00:45:00,,,,,,,,M,M,M
BID,2017-01-01 00:55:00,,,,,,,,M,M,M
BID,2017-01-01 00:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 01:00:00,,,,,,,,M,M,M
BID,2017-01-01 01:10:00,,,,,,,,M,M,M
BID,2017-01-01 01:15:00,,,,,,,,M,M,M
BID,2017-01-01 01:20:00,,,,,,,,M,M,M
BID,2017-01-01 01:25:00,,,,,,,,M,M,M
BID,2017-01-01 01:40:00,,,,,,,,M,M,M
BID,2017-01-01 01:50:00,,,,,,,,M,M,M
BID,2017-01-01 01:55:00,,,,,,,,M,M,M
BID,2017-01-01 01:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 02:00:00,,,,,,,,M,M,M
BID,2017-01-01 02:15:00,,,,,,,,M,M,M
BID,2017-01-01 02:20:00,,,,,,,,M,M,M
BID,2017-01-01 02:35:00,,,,,,,,M,M,M
BID,2017-01-01 02:40:00,,,,,,,,M,M,M
BID,2017-01-01 02:45:00,,,,,,,,M,M,M
BID,2017-01-01 02:50:00,,,,,,,,M,M,M
BID,2017-01-01 02:55:00,,,,,,,,M,M,M
BID,2017-01-01 02:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 03:00:00,,,,,,,,M,M,M
BID,2017-01-01 03:05:00,,,,,,,,M,M,M
BID,2017-01-01 03:10:00,,,,,,,,M,M,M
BID,2017-01-01 03:15:00,,,,,,,,M,M,M
BID,2017-01-01 03:25:00,,,,,,,,M,M,M
BID,2017-01-01 03:35:00,,,,,,,,M,M,M
BID,2017-01-01 03:40:00,,,,,,,,M,M,M
BID,2017-01-01 03:45:00,,,,,,,,M,M,M
BID,2017-01-01 03:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 04:00:00,,,,,,,,M,M,M
BID,2017-01-01 04:15:00,,,,,,,,M,M,M
BID,2017-01-01 04:20:00,,,,,,,,M,M,M
BID,2017-01-01 04:35:00,,,,,,,,M,M,M
BID,2017-01-01 04:40:00,,,,,,,,M,M,M
BID,2017-01-01 04:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 05:00:00,,,,,,,,M,M,M
BID,2017-01-01 05:20:00,,,,,,,,M,M,M
BID,2017-01-01 05:25:00,,,,,,,,M,M,M
BID,2017-01-01 05:30:00,,,,,,,,M,M,M
BID,2017-01-01 05:40:00,,,,,,,,M,M,M
BID,2017-01-01 05:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 06:00:00,,,,,,,,M,M,M
BID,2017-01-01 06:10:00,,,,,,,,M,M,M
BID,2017-01-01 06:15:00,,,,,,,,M,M,M
BID,2017-01-01 06:20:00,,,,,,,,M,M,M
BID,2017-01-01 06:25:00,,,,,,,,M,M,M
BID,2017-01-01 06:30:00,,,,,,,,M,M,M
BID,2017-01-01 06:35:00,,,,,,,,M,M,M
BID,2017-01-01 06:45:00,,,,,,,,M,M,M
BID,2017-01-01 06:50:00,,,,,,,,M,M,M
BID,2017-01-01 06:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 07:00:00,,,,,,,,M,M,M
BID,2017-01-01 07:05:00,,,,,,,,M,M,M
BID,2017-01-01 07:20:00,,,,,,,,M,M,M
BID,2017-01-01 07:25:00,,,,,,,,M,M,M
BID,2017-01-01 07:35:00,,,,,,,,M,M,M
BID,2017-01-01 07:40:00,,,,,,,,M,M,M
BID,2017-01-01 07:50:00,,,,,,,,M,M,M
BID,2017-01-01 07:55:00,,,,,,,,M,M,M
BID,2017-01-01 07:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 08:00:00,,,,,,,,M,M,M
BID,2017-01-01 08:05:00,,,,,,,,M,M,M
BID,2017-01-01 08:10:00,,,,,,,,M,M,M
BID,2017-01-01 08:15:00,,,,,,,,M,M,M
BID,2017-01-01 08:20:00,,,,,,,,M,M,M
BID,2017-01-01 08:30:00,,,,,,,,M,M,M
BID,2017-01-01 08:35:00,,,,,,,,M,M,M
BID,2017-01-01 08:50:00,,,,,,,,M,M,M
BID,2017-01-01 08:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 09:05:00,,,,,,,,M,M,M
BID,2017-01-01 09:20:00,,,,,,,,M,M,M
BID,2017-01-01 09:40:00,,,,,,,,M,M,M
BID,2017-01-01 09:45:00,,,,,,,,M,M,M
BID,2017-01-01 09:50:00,,,,,,,,M,M,M
BID,2017-01-01 09:55:00,,,,,,,,M,M,M
BID,2017-01-01 09:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 10:20:00,,,,,,,,M,M,M
BID,2017-01-01 10:25:00,,,,,,,,M,M,M
BID,2017-01-01 10:30:00,,,,,,,,M,M,M
BID,2017-01-01 10:35:00,,,,,,,,M,M,M
BID,2017-01-01 10:40:00,,,,,,,,M,M,M
BID,2017-01-01 10:45:00,,,,,,,,M,M,M
BID,2017-01-01 10:55:00,,,,,,,,M,M,M
BID,2017-01-01 10:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 11:05:00,,,,,,,,M,M,M
BID,2017-01-01 11:10:00,,,,,,,,M,M,M
BID,2017-01-01 11:20:00,,,,,,,,M,M,M
BID,2017-01-01 11:25:00,,,,,,,,M,M,M
BID,2017-01-01 11:35:00,,,,,,,,M,M,M
BID,2017-01-01 11:50:00,,,18.4,,,,,M,M,M
BID,2017-01-01 11:55:00,,,14.95,,,10.0,,M,M,M
BID,2017-01-01 11:56:00,43.0,64.88,17.25,,0.0,10.0,21.85,M,M,M
BID,2017-01-01 12:15:00,,,19.55,,,10.0,,M,M,M
BID,2017-01-01 12:35:00,,,,,,,,M,M,M
BID,2017-01-01 12:40:00,,,,,,,,M,M,M
BID,2017-01-01 12:50:00,,,,,,,,M,M,M
BID,2017-01-01 12:55:00,,,,,,,,M,M,M
BID,2017-01-01 12:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 13:00:00,,,,,,,,M,M,M
BID,2017-01-01 13:05:00,,,,,,,,M,M,M
BID,2017-01-01 13:10:00,,,,,,,,M,M,M
BID,2017-01-01 13:15:00,,,,,,,,M,M,M
BID,2017-01-01 13:30:00,,,,,,,,M,M,M
BID,2017-01-01 13:40:00,,,,,,,,M,M,M
BID,2017-01-01 13:45:00,,,,,,,,M,M,M
BID,2017-01-01 13:50:00,,,,,,,,M,M,M
BID,2017-01-01 13:55:00,,,,,,,,M,M,M
BID,2017-01-01 13:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 14:00:00,,,,,,,,M,M,M
BID,2017-01-01 14:05:00,,,,,,,,M,M,M
BID,2017-01-01 14:10:00,,,,,,,,M,M,M
BID,2017-01-01 14:25:00,,,,,,,,M,M,M
BID,2017-01-01 14:30:00,,,,,,,,M,M,M
BID,2017-01-01 14:35:00,,,,,,,,M,M,M
BID,2017-01-01 14:40:00,,,,,,,,M,M,M
BID,2017-01-01 14:50:00,,,,,,,,M,M,M
BID,2017-01-01 14:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 15:00:00,,,,,,,,M,M,M
BID,2017-01-01 15:05:00,,,,,,,,M,M,M
BID,2017-01-01 15:15:00,,,,,,,,M,M,M
BID,2017-01-01 15:20:00,,,,,,,,M,M,M
BID,2017-01-01 15:25:00,,,,,,,,M,M,M
BID,2017-01-01 15:30:00,,,,,,,,M,M,M
BID,2017-01-01 15:35:00,,,,,,,,M,M,M
BID,2017-01-01 15:56:00,46.0,57.87,16.1,,0.0,,26.45,M,M,M
BID,2017-01-01 16:05:00,,,17.25,,,10.0,,M,M,M
BID,2017-01-01 16:10:00,,,13.8,,,10.0,23.0,M,M,M
BID,2017-01-01 16:15:00,,,17.25,,,10.0,,M,M,M
BID,2017-01-01 16:20:00,,,17.25,,,10.0,24.15,M,M,M
BID,2017-01-01 16:25:00,,,13.8,,,10.0,19.55,CLR,M,M
BID,2017-01-01 16:35:00,,,13.8,,,10.0,21.85,CLR,M,M
BID,2017-01-01 16:40:00,,,,,,,,M,M,M
BID,2017-01-01 16:45:00,,,,,,,,M,M,M
BID,2017-01-01 16:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 17:10:00,,,,,,,,M,M,M
BID,2017-01-01 17:20:00,,,,,,,,M,M,M
BID,2017-01-01 17:25:00,,,,,,,,M,M,M
BID,2017-01-01 17:35:00,,,,,,,,M,M,M
BID,2017-01-01 17:40:00,,,,,,,,M,M,M
BID,2017-01-01 17:50:00,,,,,,,,M,M,M
BID,2017-01-01 17:55:00,,,,,,,,M,M,M
BID,2017-01-01 17:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 18:20:00,,,,,,,,M,M,M
BID,2017-01-01 18:30:00,,,,,,,,M,M,M
BID,2017-01-01 18:40:00,,,,,,,,M,M,M
BID,2017-01-01 18:50:00,,,,,,,,M,M,M
BID,2017-01-01 18:55:00,,,,,,,,M,M,M
BID,2017-01-01 18:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 19:25:00,,,,,,,,M,M,M
BID,2017-01-01 19:35:00,,,,,,,,M,M,M
BID,2017-01-01 19:45:00,,,,,,,,M,M,M
BID,2017-01-01 19:55:00,,,,,,,,M,M,M
BID,2017-01-01 19:56:00,,,,,0.0,,,M,M,M
BID,2017-01-01 20:00:00,,,10.35,,,,,M,M,M
BID,2017-01-01 20:15:00,,,9.2,,,10.0,,M,M,M
BID,2017-01-01 20:30:00,,,,,,,,M,M,M
BID,2017-01-01 20:35:00,,,,,,,,M,M,M
BID,2017-01-01 20:40:00,,,,,,,,M,M,M
BID,2017-01-01 20:45:00,,,,,,,,M,M,M
BID,2017-01-01 20:50:00,,,9.2,,,,,M,M,M
BID,2017-01-01 20:55:00,,,9.2,,,10.0,,M,M,M
BID,2017-01-01 20:56:00,44.1,44.98,9.2,,0.0,10.0,,M,M,M
BID,2017-01-01 21:00:00,,,8.05,,,10.0,,M,M,M
BID,2017-01-01 21:10:00,,,6.9,,,10.0,,M,M,M
BID,2017-01-01 21:15:00,,,8.05,,,10.0,,M,M,M
BID,2017-01-01 21:20:00,,,9.2,,,10.0,,CLR,M,M
BID,2017-01-01 21:35:00,,,10.35,,,10.0,,CLR,M,M
BID,2017-01-01 21:45:00,,,10.35,,,10.0,,CLR,M,M
BID,2017-01-01 21:55:00,,,8.05,,,10.0,,CLR,M,M
BID,2017-01-01 21:56:00,42.1,44.27,8.05,,0.0,10.0,,CLR,M,M
BID,2017-01-01 22:00:00,,,9.2,,,10.0,,CLR,M,M
BID,2017-01-01 22:05:00,,,8.05,,,10.0,,CLR,M,M
BID,2017-01-01 22:10:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-01 22:25:00,,,9.2,,,10.0,,CLR,M,M
BID,2017-01-01 22:45:00,,,10.35,,,10.0,,CLR,M,M
BID,2017-01-01 22:50:00,,,10.35,,,10.0,,CLR,M,M
BID,2017-01-01 22:55:00,,,10.35,,,10.0,,CLR,M,M
BID,2017-01-01 22:56:00,41.0,48.39,10.35,,0.0,10.0,,CLR,M,M
BID,2017-01-01 23:00:00,,,8.05,,,10.0,,CLR,M,M
BID,2017-01-01 23:05:00,,,10.35,,,10.0,,CLR,M,M
BID,2017-01-01 23:10:00,,,9.2,,,10.0,,CLR,M,M
BID,2017-01-01 23:15:00,,,10.35,,,10.0,,CLR,M,M
BID,2017-01-01 23:20:00,,,11.5,,,10.0,17.25,CLR,M,M
BID,2017-01-01 23:25:00,,,8.05,,,10.0,,CLR,M,M
BID,2017-01-01 23:45:00,,,8.05,,,10.0,,CLR,M,M
BID,2017-01-01 23:56:00,39.9,52.88,9.2,1028.4,0.0,10.0,,CLR,M,M
BID,2017-01-02 00:00:00,,,8.05,,,10.0,,CLR,M,M
BID,2017-01-02 00:10:00,,,9.2,,,10.0,,CLR,M,M
BID,2017-01-02 00:20:00,,,9.2,,,10.0,,CLR,M,M
BID,2017-01-02 00:25:00,,,9.2,,,10.0,,CLR,M,M
BID,2017-01-02 00:30:00,,,8.05,,,10.0,,CLR,M,M
BID,2017-01-02 00:35:00,,,9.2,,,10.0,,CLR,M,M
BID,2017-01-02 00:40:00,,,9.2,,,10.0,,CLR,M,M
BID,2017-01-02 00:45:00,,,8.05,,,10.0,,CLR,M,M
BID,2017-01-02 00:50:00,,,10.35,,,10.0,,CLR,M,M
BID,2017-01-02 00:55:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 00:56:00,39.0,54.77,8.05,,0.0,10.0,,CLR,M,M
BID,2017-01-02 01:05:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 01:15:00,,,9.2,,,10.0,,CLR,M,M
BID,2017-01-02 01:20:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 01:30:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 01:35:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 01:40:00,,,8.05,,,10.0,,CLR,M,M
BID,2017-01-02 01:45:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 01:55:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 01:56:00,37.9,57.18,5.75,,0.0,10.0,,CLR,M,M
BID,2017-01-02 02:00:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 02:15:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 02:20:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 02:25:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 02:35:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 02:45:00,,,4.6,,,10.0,,CLR,M,M
BID,2017-01-02 02:50:00,,,4.6,,,10.0,,CLR,M,M
BID,2017-01-02 02:56:00,37.0,59.24,4.6,,0.0,10.0,,CLR,M,M
BID,2017-01-02 03:15:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 03:50:00,,,3.45,,,10.0,,CLR,M,M
BID,2017-01-02 03:56:00,37.0,59.24,4.6,1032.2,0.0,10.0,,CLR,M,M
BID,2017-01-02 04:05:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 04:10:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 04:20:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 04:30:00,,,3.45,,,10.0,,CLR,M,M
BID,2017-01-02 04:35:00,,,3.45,,,10.0,,CLR,M,M
BID,2017-01-02 04:40:00,,,4.6,,,,,M,M,M
BID,2017-01-02 04:50:00,,,3.45,,,10.0,,M,M,M
BID,2017-01-02 04:56:00,36.0,63.98,4.6,,0.0,10.0,,M,M,M
BID,2017-01-02 05:00:00,,,3.45,,,10.0,,M,M,M
BID,2017-01-02 05:10:00,,,4.6,,,10.0,,CLR,M,M
BID,2017-01-02 05:15:00,,,4.6,,,10.0,,CLR,M,M
BID,2017-01-02 05:20:00,,,4.6,,,10.0,,CLR,M,M
BID,2017-01-02 05:30:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 05:40:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 05:50:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 05:56:00,35.1,63.86,6.9,,0.0,10.0,,CLR,M,M
BID,2017-01-02 06:00:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 06:05:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 06:10:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 06:20:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 06:25:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 06:30:00,,,4.6,,,10.0,,CLR,M,M
BID,2017-01-02 06:40:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 06:45:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 06:50:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 06:55:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 06:56:00,35.1,66.31,5.75,,0.0,10.0,,CLR,M,M
BID,2017-01-02 07:05:00,,,4.6,,,10.0,,CLR,M,M
BID,2017-01-02 07:10:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 07:20:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 07:30:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 07:40:00,,,4.6,,,10.0,,CLR,M,M
BID,2017-01-02 07:50:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 07:55:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 07:56:00,37.0,66.82,6.9,,0.0,10.0,,CLR,M,M
BID,2017-01-02 08:00:00,,,5.75,,,10.0,,CLR,M,M
BID,2017-01-02 08:10:00,,,4.6,,,10.0,,CLR,M,M
BID,2017-01-02 08:20:00,,,4.6,,,10.0,,CLR,M,M
BID,2017-01-02 08:35:00,,,,,,,,M,M,M
BID,2017-01-02 08:40:00,,,,,,,,M,M,M
BID,2017-01-02 08:50:00,,,,,,,,M,M,M
BID,2017-01-02 08:56:00,,,,,0.0,,,M,M,M
BID,2017-01-02 09:00:00,,,,,,,,M,M,M
BID,2017-01-02 09:05:00,,,,,,,,M,M,M
BID,2017-01-02 09:20:00,,,,,,,,M,M,M
BID,2017-01-02 09:25:00,,,,,,,,M,M,M
BID,2017-01-02 09:30:00,,,,,,,,M,M,M
BID,2017-01-02 09:35:00,,,,,,,,M,M,M
BID,2017-01-02 09:45:00,,,8.05,,,10.0,,M,M,M
BID,2017-01-02 09:50:00,,,5.75,,,10.0,,M,M,M
BID,2017-01-02 09:55:00,,,6.9,,,10.0,,M,M,M
BID,2017-01-02 09:56:00,37.9,69.73,6.9,1032.0,0.0,10.0,,M,M,M
BID,2017-01-02 10:00:00,,,8.05,,,10.0,,M,M,M
BID,2017-01-02 10:05:00,,,8.05,,,10.0,,CLR,M,M
BID,2017-01-02 10:10:00,,,9.2,,,10.0,,CLR,M,M
BID,2017-01-02 10:15:00,,,8.05,,,10.0,,CLR,M,M
BID,2017-01-02 10:20:00,,,10.35,,,10.0,,CLR,M,M
BID,2017-01-02 10:25:00,,,9.2,,,10.0,,CLR,M,M
BID,2017-01-02 10:35:00,,,8.05,,,10.0,,CLR,M,M
BID,2017-01-02 10:40:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 10:45:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 10:55:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 10:56:00,37.9,64.49,6.9,1033.2,0.0,10.0,,CLR,M,M
BID,2017-01-02 11:15:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 11:20:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 11:25:00,,,8.05,,,10.0,,CLR,M,M
BID,2017-01-02 11:30:00,,,9.2,,,10.0,,CLR,M,M
BID,2017-01-02 11:35:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 11:40:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 11:45:00,,,8.05,,,10.0,,CLR,M,M
BID,2017-01-02 11:50:00,,,6.9,,,10.0,,CLR,M,M
BID,2017-01-02 11:55:00,,,,,,10.0,,CLR,M,M
BID,2017-01-02 11:56:00,37.9,,,,0.0,10.0,,M,M,M
BID,2017-01-02 12:10:00,,,,,,,,M,M,M
BID,2017-01-02 12:15:00,,,,,,,,M,M,M
BID,2017-01-02 12:20:00,,,,,,,,M,M,M
BID,2017-01-02 12:25:00,,,,,,,,M,M,M
BID,2017-01-02 12:30:00,,,,,,,,M,M,M
BID,2017-01-02 12:35:00,,,,,,,,M,M,M
BID,2017-01-02 12:40:00,,,,,,,,M,M,M
BID,2017-01-02 12:45:00,,,,,,,,M,M,M
BID,2017-01-02 12:55:00,,,,,,,,M,M,M
BID,2017-01-02 12:56:00,,,,,0.0,,,M,M,M
BID,2017-01-02 13:15:00,,,,,,,,M,M,M
BID,2017-01-02 13:25:00,,,,,,,,M,M,M
BID,2017-01-02 13:55:00,,,,,,,,M,M,M
BID,2017-01-02 13:56:00,,,,,0.0,,,M,M,M
BID,2017-01-02 14:05:00,,,,,,,,M,M,M
BID,2017-01-02 14:10:00,,,,,,,,M,M,M
BID,2017-01-02 14:15:00,,,,,,,,M,M,M
BID,2017-01-02 14:25:00,,,,,,,,M,M,M
BID,2017-01-02 14:35:00,,,,,,,,M,M,M
BID,2017-01-02 14:45:00,,,,,,,,M,M,M
BID,2017-01-02 14:50:00,,,,,,,,M,M,M
BID,2017-01-02 14:55:00,,,,,,,,M,M,M
BID,2017-01-02 14:56:00,,,,,0.0,,,M,M,M
BID,2017-01-02 15:15:00,,,,,,,,M,M,M
BID,2017-01-02 15:20:00,,,,,,,,M,M,M
BID,2017-01-02 15:25:00,,,,,,,,M,M,M
BID,2017-01-02 15:30:00,,,,,,,,M,M,M
BID,2017-01-02 15:35:00,,,,,,,,M,M,M
BID,2017-01-02 15:40:00,,,,,,,,M,M,M
BID,2017-01-02 15:45:00,,,,,,,,M,M,M
BID,2017-01-02 15:55:00,,,,,,,,M,M,M
BID,2017-01-02 15:56:00,,,,,0.0,,,M,M,M
BID,2017-01-02 16:05:00,,,,,,,,M,M,M
BID,2017-01-02 16:15:00,,,,,,,,M,M,M
BID,2017-01-02 16:20:00,,,,,,,,M,M,M
BID,2017-01-02 16:25:00,,,,,,,,M,M,M
BID,2017-01-02 16:30:00,,,,,,,,M,M,M
BID,2017-01-02 16:35:00,,,,,,,,M,M,M
BID,2017-01-02 16:45:00,,,,,,,,M,M,M
BID,2017-01-02 16:55:00,,,,,,,,M,M,M
BID,2017-01-02 16:56:00,,,,,0.0,,,M,M,M
BID,2017-01-02 17:00:00,,,,,,,,M,M,M
BID,2017-01-02 17:05:00,,,,,,,,M,M,M
BID,2017-01-02 17:15:00,,,,,,,,M,M,M
BID,2017-01-02 17:25:00,,,,,,,,M,M,M
BID,2017-01-02 17:30:00,,,,,,,,M,M,M
BID,2017-01-02 17:35:00,,,,,,,,M,M,M
BID,2017-01-02 17:40:00,,,,,,,,M,M,M
BID,2017-01-02 17:45:00,,,,,,,,M,M,M
BID,2017-01-02 17:50:00,,,,,,,,M,M,M
BID,2017-01-02 17:55:00,,,,,,,,M,M,M
BID,2017-01-02 17:56:00,,,,,0.0,,,M,M,M
BID,2017-01-02 18:00:00,,,,,,,,M,M,M
BID,2017-01-02 18:05:00,,,,,,,,M,M,M
BID,2017-01-02 18:10:00,,,,,,,,M,M,M
BID,2017-01-02 18:15:00,,,,,,,,M,M,M
BID,2017-01-02 18:20:00,,,,,,,,M,M,M
BID,2017-01-02 18:25:00,,,,,,,,M,M,M
BID,2017-01-02 18:30:00,,,,,,,,M,M,M
BID,2017-01-02 18:35:00,,,,,,,,M,M,M
BID,2017-01-02 18:40:00,,,,,,,,M,M,M
BID,2017-01-02 18:45:00,,,,,,,,M,M,M
BID,2017-01-02 18:50:00,,,,,,,,M,M,M
BID,2017-01-02 18:55:00,,,,,,,,M,M,M
BID,2017-01-02 18:56:00,,,,,0.0,,,M,M,M
BID,2017-01-02 19:00:00,,,10.35,,,,,M,M,M
BID,2017-01-02 19:05:00,,,10.35,,,10.0,,M,M,M
BID,2017-01-02 19:10:00,,,9.2,,,10.0,,M,M,M
BID,2017-01-02 19:15:00,,,9.2,,,10.0,,M,M,M
BID,2017-01-02 19:20:00,,,9.2,,,10.0,,M,M,M
BID,2017-01-02 19:25:00,,,6.9,,,10.0,,M,M,M
BID,2017-01-02 19:30:00,,,10.35,,,10.0,,OVC,M,M
BID,2017-01-02 19:35:00,,,8.05,,,10.0,,OVC,M,M
BID,2017-01-02 19:45:00,,,10.35,,,10.0,,OVC,M,M
BID,2017-01-02 19:50:00,,,10.35,,,10.0,16.1,FEW,OVC,M
BID,2017-01-02 19:55:00,,,9.2,,,10.0,,FEW,BKN,OVC
BID,2017-01-02 19:56:00,42.1,78.8,9.2,1032.1,0.0,10.0,,FEW,OVC,M
BID,2017-01-02 20:05:00,,,,,,10.0,,M,M,M
BID,2017-01-02 20:20:00,,,,,,,,M,M,M
BID,2017-01-02 20:25:00,,,,,,,,M,M,M
BID,2017-01-02 20:30:00,,,,,,,,M,M,M
BID,2017-01-02 20:35:00,,,,,,,,M,M,M
BID,2017-01-02 20:40:00,,,,,,,,M,M,M
BID,2017-01-02 20:45:00,,,,,,,,M,M,M
BID,2017-01-02 20:50:00,,,,,,,,M,M,M
BID,2017-01-02 20:55:00,,,,,,,,M,M,M
BID,2017-01-02 20:56:00,,,,,0.0,,,M,M,M
BID,2017-01-02 21:00:00,,,,,,,,M,M,M
BID,2017-01-02 21:05:00,,,,,,,,M,M,M
BID,2017-01-02 21:20:00,,,11.5,,,,,M,M,M
BID,2017-01-02 21:25:00,,,11.5,,,10.0,,M,M,M
BID,2017-01-02 21:35:00,,,10.35,,,10.0,,M,M,M
BID,2017-01-02 21:40:00,,,10.35,,,10.0,,M,M,M
BID,2017-01-02 21:45:00,,,10.35,,,10.0,,FEW,BKN,OVC
BID,2017-01-02 21:55:00,,,10.35,,,10.0,,FEW,BKN,OVC
BID,2017-01-02 21:56:00,39.9,73.14,11.5,1031.3,0.0,10.0,,FEW,BKN,OVC
BID,2017-01-02 22:00:00,,,9.2,,,10.0,,FEW,BKN,OVC
BID,2017-01-02 22:15:00,,,11.5,,,10.0,,OVC,M,M
BID,2017-01-02 22:25:00,,,11.5,,,10.0,,FEW,OVC,M
BID,2017-01-02 22:45:00,,,13.8,,,10.0,,SCT,OVC,M
BID,2017-01-02 22:54:00,41.0,86.89,12.65,,0.0,10.0,20.7,BKN,BKN,OVC
BID,2017-01-02 22:55:00,,,12.65,,,10.0,,BKN,BKN,OVC
BID,2017-01-02 22:56:00,41.0,85.54,11.5,1030.7,0.0,10.0,20.7,BKN,OVC,M
BID,2017-01-02 23:05:00,,,11.5,,,10.0,18.4,BKN,OVC,M
BID,2017-01-02 23:15:00,,,13.8,,,10.0,,OVC,M,M
BID,2017-01-02 23:30:00,,,14.95,,,10.0,,BKN,OVC,M
BID,2017-01-02 23:35:00,,,16.1,,,10.0,,OVC,M,M
BID,2017-01-02 23:45:00,,,13.8,,,10.0,,BKN,BKN,OVC
BID,2017-01-02 23:50:00,,,16.1,,,10.0,,BKN,BKN,OVC
BID,2017-01-02 23:55:00,,,14.95,,,10.0,,BKN,OVC,M
BID,2017-01-02 23:56:00,41.0,85.54,14.95,1030.0,0.0,10.0,20.7,BKN,BKN,OVC
BID,2017-01-03 00:05:00,,,16.1,,,10.0,,BKN,BKN,OVC
BID,2017-01-03 00:25:00,,,13.8,,,10.0,,BKN,BKN,OVC
BID,2017-01-03 00:30:00,,,12.65,,,10.0,18.4,BKN,BKN,OVC
BID,2017-01-03 00:35:00,,,11.5,,,10.0,17.25,BKN,BKN,OVC
BID,2017-01-03 00:40:00,,,13.8,,,10.0,,BKN,BKN,OVC
BID,2017-01-03 00:50:00,,,12.65,,,10.0,,BKN,BKN,OVC
BID,2017-01-03 00:56:00,41.0,85.54,13.8,,0.0,10.0,20.7,SCT,BKN,OVC
BID,2017-01-03 01:00:00,,,12.65,,,10.0,,SCT,BKN,OVC
BID,2017-01-03 01:05:00,,,14.95,,,10.0,,BKN,BKN,OVC
